,user_id,response
10,1447953,"{'items': [{'owner': {'reputation': 2397, 'user_id': 1447953, 'accept_rate': 58}, 'down_vote_count': 0, 'up_vote_count': 2, 'is_accepted': True, 'score': 2, 'creation_date': 1556636941, 'answer_id': 55923875}, {'owner': {'reputation': 2397, 'user_id': 1447953, 'accept_rate': 58}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1575983747, 'answer_id': 59268111}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7796}"
11,5425172,"{'items': [{'owner': {'reputation': 4419, 'user_id': 5425172}, 'down_vote_count': 0, 'up_vote_count': 2, 'is_accepted': True, 'score': 2, 'creation_date': 1605030258, 'answer_id': 64774034}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7796}"
12,1050648,"{'items': [{'owner': {'reputation': 1489, 'user_id': 1050648, 'accept_rate': 92}, 'down_vote_count': 0, 'up_vote_count': 10, 'is_accepted': False, 'score': 10, 'creation_date': 1594398551, 'answer_id': 62838569}, {'owner': {'reputation': 1489, 'user_id': 1050648, 'accept_rate': 92}, 'down_vote_count': 0, 'up_vote_count': 9, 'is_accepted': True, 'score': 9, 'creation_date': 1589567576, 'answer_id': 61826074}, {'owner': {'reputation': 1489, 'user_id': 1050648, 'accept_rate': 92}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1531770090, 'answer_id': 51369055}, {'owner': {'reputation': 1489, 'user_id': 1050648, 'accept_rate': 92}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1484450152, 'answer_id': 41657448}, {'owner': {'reputation': 1489, 'user_id': 1050648, 'accept_rate': 92}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1487391573, 'answer_id': 42311005}, {'owner': {'reputation': 1489, 'user_id': 1050648, 'accept_rate': 92}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1525573970, 'answer_id': 50195746}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7796}"
13,2103321,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7791}"
14,6133787,"{'items': [{'owner': {'reputation': 361, 'user_id': 6133787}, 'down_vote_count': 0, 'up_vote_count': 2, 'is_accepted': False, 'score': 2, 'creation_date': 1626130100, 'answer_id': 68354601}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7791}"
15,1118236,"{'items': [{'owner': {'reputation': 3911, 'user_id': 1118236, 'accept_rate': 41}, 'down_vote_count': 0, 'up_vote_count': 9, 'is_accepted': False, 'score': 9, 'creation_date': 1513023204, 'answer_id': 47760684}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7791}"
16,9914396,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7791}"
17,13959198,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7791}"
18,9207839,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7786}"
19,9799714,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7786}"
20,1382437,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7784}"
21,3936294,"{'items': [{'owner': {'reputation': 875, 'user_id': 3936294, 'accept_rate': 100}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': True, 'score': 1, 'creation_date': 1592574213, 'answer_id': 62471608}, {'owner': {'reputation': 875, 'user_id': 3936294, 'accept_rate': 100}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1583572383, 'answer_id': 60576034}, {'owner': {'reputation': 875, 'user_id': 3936294, 'accept_rate': 100}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1584265610, 'answer_id': 60691574}, {'owner': {'reputation': 875, 'user_id': 3936294, 'accept_rate': 100}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1584397062, 'answer_id': 60713919}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7784}"
22,15409191,"{'items': [{'owner': {'reputation': 23, 'user_id': 15409191}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1622116602, 'answer_id': 67721639}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7784}"
23,6830120,"{'items': [{'owner': {'reputation': 874, 'user_id': 6830120}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1606319833, 'answer_id': 65008282}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7784}"
24,4333609,"{'items': [{'owner': {'reputation': 1448, 'user_id': 4333609, 'accept_rate': 48}, 'down_vote_count': 0, 'up_vote_count': 3, 'is_accepted': True, 'score': 3, 'creation_date': 1496297552, 'answer_id': 44299779}, {'owner': {'reputation': 1448, 'user_id': 4333609, 'accept_rate': 48}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1496459891, 'answer_id': 44339888}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7784}"
25,3309610,"{'items': [{'owner': {'reputation': 7022, 'user_id': 3309610, 'accept_rate': 75}, 'down_vote_count': 0, 'up_vote_count': 4, 'is_accepted': True, 'score': 4, 'creation_date': 1519113460, 'answer_id': 48880275}, {'owner': {'reputation': 7022, 'user_id': 3309610, 'accept_rate': 75}, 'down_vote_count': 0, 'up_vote_count': 2, 'is_accepted': False, 'score': 2, 'creation_date': 1517693678, 'answer_id': 48602278}, {'owner': {'reputation': 7022, 'user_id': 3309610, 'accept_rate': 75}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1516789879, 'answer_id': 48420247}, {'owner': {'reputation': 7022, 'user_id': 3309610, 'accept_rate': 75}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1517579166, 'answer_id': 48584037}, {'owner': {'reputation': 7022, 'user_id': 3309610, 'accept_rate': 75}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1517573163, 'answer_id': 48582329}, {'owner': {'reputation': 7022, 'user_id': 3309610, 'accept_rate': 75}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1517693800, 'answer_id': 48602295}, {'owner': {'reputation': 7022, 'user_id': 3309610, 'accept_rate': 75}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1516697732, 'answer_id': 48397615}, {'owner': {'reputation': 7022, 'user_id': 3309610, 'accept_rate': 75}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1516869254, 'answer_id': 48438645}, {'owner': {'reputation': 7022, 'user_id': 3309610, 'accept_rate': 75}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1516712756, 'answer_id': 48402496}, {'owner': {'reputation': 7022, 'user_id': 3309610, 'accept_rate': 75}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1517572453, 'answer_id': 48582155}, {'owner': {'reputation': 7022, 'user_id': 3309610, 'accept_rate': 75}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1517835765, 'answer_id': 48623239}, {'owner': {'reputation': 7022, 'user_id': 3309610, 'accept_rate': 75}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1517734309, 'answer_id': 48606338}, {'owner': {'reputation': 7022, 'user_id': 3309610, 'accept_rate': 75}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1517660411, 'answer_id': 48597290}, {'owner': {'reputation': 7022, 'user_id': 3309610, 'accept_rate': 75}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1517754808, 'answer_id': 48609165}, {'owner': {'reputation': 7022, 'user_id': 3309610, 'accept_rate': 75}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1519113907, 'answer_id': 48880372}, {'owner': {'reputation': 7022, 'user_id': 3309610, 'accept_rate': 75}, 'down_vote_count': 1, 'up_vote_count': 0, 'is_accepted': False, 'score': -1, 'creation_date': 1516654179, 'answer_id': 48390020}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7779}"
26,1601580,"{'items': [{'owner': {'reputation': 5269, 'user_id': 1601580, 'accept_rate': 47}, 'down_vote_count': 0, 'up_vote_count': 14, 'is_accepted': False, 'score': 14, 'creation_date': 1468301036, 'answer_id': 38320613}, {'owner': {'reputation': 5269, 'user_id': 1601580, 'accept_rate': 47}, 'down_vote_count': 0, 'up_vote_count': 11, 'is_accepted': False, 'score': 11, 'creation_date': 1467314053, 'answer_id': 38131508}, {'owner': {'reputation': 5269, 'user_id': 1601580, 'accept_rate': 47}, 'down_vote_count': 0, 'up_vote_count': 9, 'is_accepted': False, 'score': 9, 'creation_date': 1475957770, 'answer_id': 39936930}, {'owner': {'reputation': 5269, 'user_id': 1601580, 'accept_rate': 47}, 'down_vote_count': 0, 'up_vote_count': 6, 'is_accepted': False, 'score': 6, 'creation_date': 1626796552, 'answer_id': 68457940}, {'owner': {'reputation': 5269, 'user_id': 1601580, 'accept_rate': 47}, 'down_vote_count': 0, 'up_vote_count': 3, 'is_accepted': False, 'score': 3, 'creation_date': 1485468757, 'answer_id': 41883923}, {'owner': {'reputation': 5269, 'user_id': 1601580, 'accept_rate': 47}, 'down_vote_count': 0, 'up_vote_count': 2, 'is_accepted': False, 'score': 2, 'creation_date': 1470766517, 'answer_id': 38857776}, {'owner': {'reputation': 5269, 'user_id': 1601580, 'accept_rate': 47}, 'down_vote_count': 0, 'up_vote_count': 2, 'is_accepted': False, 'score': 2, 'creation_date': 1620676572, 'answer_id': 67476930}, {'owner': {'reputation': 5269, 'user_id': 1601580, 'accept_rate': 47}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1474411410, 'answer_id': 39604845}, {'owner': {'reputation': 5269, 'user_id': 1601580, 'accept_rate': 47}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1489777010, 'answer_id': 42865229}, {'owner': {'reputation': 5269, 'user_id': 1601580, 'accept_rate': 47}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1613177230, 'answer_id': 66180886}, {'owner': {'reputation': 5269, 'user_id': 1601580, 'accept_rate': 47}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1660169259, 'answer_id': 73313237}, {'owner': {'reputation': 5269, 'user_id': 1601580, 'accept_rate': 47}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1477888425, 'answer_id': 40336625}, {'owner': {'reputation': 5269, 'user_id': 1601580, 'accept_rate': 47}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1632775811, 'answer_id': 69353117}, {'owner': {'reputation': 5269, 'user_id': 1601580, 'accept_rate': 47}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1626971945, 'answer_id': 68488584}, {'owner': {'reputation': 5269, 'user_id': 1601580, 'accept_rate': 47}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1675464996, 'answer_id': 75341782}, {'owner': {'reputation': 5269, 'user_id': 1601580, 'accept_rate': 47}, 'down_vote_count': 4, 'up_vote_count': 0, 'is_accepted': False, 'score': -4, 'creation_date': 1626975252, 'answer_id': 68489246}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7779}"
27,18569492,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7779}"
28,10453038,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7779}"
29,1232944,"{'items': [{'owner': {'reputation': 706, 'user_id': 1232944, 'accept_rate': 83}, 'down_vote_count': 0, 'up_vote_count': 2, 'is_accepted': False, 'score': 2, 'creation_date': 1490794464, 'answer_id': 43095070}, {'owner': {'reputation': 706, 'user_id': 1232944, 'accept_rate': 83}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': True, 'score': 1, 'creation_date': 1491827477, 'answer_id': 43323231}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7779}"
30,10088497,"{'items': [{'owner': {'reputation': 179, 'user_id': 10088497}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1598974744, 'answer_id': 63690984}, {'owner': {'reputation': 179, 'user_id': 10088497}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1599282708, 'answer_id': 63750656}, {'owner': {'reputation': 179, 'user_id': 10088497}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1601357212, 'answer_id': 64113411}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7774}"
31,1519665,"{'items': [{'owner': {'reputation': 511, 'user_id': 1519665, 'accept_rate': 19}, 'down_vote_count': 0, 'up_vote_count': 3, 'is_accepted': False, 'score': 3, 'creation_date': 1514474650, 'answer_id': 48010033}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7774}"
32,16300082,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7774}"
33,12589108,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7774}"
34,8865844,"{'items': [{'owner': {'reputation': 143, 'user_id': 8865844}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1628465735, 'answer_id': 68705476}, {'owner': {'reputation': 143, 'user_id': 8865844}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1522290730, 'answer_id': 49547095}, {'owner': {'reputation': 143, 'user_id': 8865844}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1522291742, 'answer_id': 49547238}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7774}"
35,9226290,"{'items': [{'owner': {'reputation': 111, 'user_id': 9226290}, 'down_vote_count': 0, 'up_vote_count': 3, 'is_accepted': True, 'score': 3, 'creation_date': 1541711115, 'answer_id': 53216124}, {'owner': {'reputation': 111, 'user_id': 9226290}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1516167859, 'answer_id': 48294313}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7769}"
36,10203191,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7769}"
37,14301246,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7769}"
38,13230142,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7769}"
39,3674176,"{'items': [{'owner': {'reputation': 2688, 'user_id': 3674176, 'accept_rate': 100}, 'down_vote_count': 0, 'up_vote_count': 5, 'is_accepted': True, 'score': 5, 'creation_date': 1565284728, 'answer_id': 57417758}, {'owner': {'reputation': 2688, 'user_id': 3674176, 'accept_rate': 100}, 'down_vote_count': 0, 'up_vote_count': 3, 'is_accepted': True, 'score': 3, 'creation_date': 1579261534, 'answer_id': 59786727}, {'owner': {'reputation': 2688, 'user_id': 3674176, 'accept_rate': 100}, 'down_vote_count': 0, 'up_vote_count': 2, 'is_accepted': True, 'score': 2, 'creation_date': 1580227957, 'answer_id': 59952829}, {'owner': {'reputation': 2688, 'user_id': 3674176, 'accept_rate': 100}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1579257583, 'answer_id': 59785716}, {'owner': {'reputation': 2688, 'user_id': 3674176, 'accept_rate': 100}, 'down_vote_count': 1, 'up_vote_count': 2, 'is_accepted': False, 'score': 1, 'creation_date': 1579266594, 'answer_id': 59788009}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7769}"
40,5052482,"{'items': [{'owner': {'reputation': 2084, 'user_id': 5052482, 'accept_rate': 73}, 'down_vote_count': 0, 'up_vote_count': 2, 'is_accepted': True, 'score': 2, 'creation_date': 1617867613, 'answer_id': 66999376}, {'owner': {'reputation': 2084, 'user_id': 5052482, 'accept_rate': 73}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1554885836, 'answer_id': 55608292}, {'owner': {'reputation': 2084, 'user_id': 5052482, 'accept_rate': 73}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1557490654, 'answer_id': 56077570}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7764}"
41,7241796,"{'items': [{'owner': {'reputation': 2001, 'user_id': 7241796, 'accept_rate': 25}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1553931037, 'answer_id': 55429224}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7763}"
42,14622788,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7763}"
43,4487238,"{'items': [{'owner': {'reputation': 363, 'user_id': 4487238}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1481306987, 'answer_id': 41066415}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7763}"
44,11065415,"{'items': [{'owner': {'reputation': 467, 'user_id': 11065415}, 'down_vote_count': 0, 'up_vote_count': 3, 'is_accepted': True, 'score': 3, 'creation_date': 1599027153, 'answer_id': 63699653}, {'owner': {'reputation': 467, 'user_id': 11065415}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1597210170, 'answer_id': 63370361}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7763}"
45,4005959,"{'items': [{'owner': {'reputation': 318, 'user_id': 4005959, 'accept_rate': 67}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': True, 'score': 1, 'creation_date': 1494520187, 'answer_id': 43921050}, {'owner': {'reputation': 318, 'user_id': 4005959, 'accept_rate': 67}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1493270339, 'answer_id': 43649195}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7763}"
46,9685065,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7758}"
47,8163401,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7758}"
48,7764047,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7758}"
49,9195600,"{'items': [{'owner': {'reputation': 641, 'user_id': 9195600, 'accept_rate': 43}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1516880221, 'answer_id': 48441937}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7758}"
50,11726927,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7758}"
51,6926418,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 7753}"
