,user_id,response
56,7460955,"{'items': [{'owner': {'reputation': 893, 'user_id': 7460955, 'accept_rate': 56}, 'down_vote_count': 0, 'up_vote_count': 44, 'is_accepted': True, 'score': 44, 'creation_date': 1588022632, 'answer_id': 61468692}, {'owner': {'reputation': 893, 'user_id': 7460955, 'accept_rate': 56}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1589495963, 'answer_id': 61808625}, {'owner': {'reputation': 893, 'user_id': 7460955, 'accept_rate': 56}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1598390555, 'answer_id': 63587312}, {'owner': {'reputation': 893, 'user_id': 7460955, 'accept_rate': 56}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': True, 'score': 1, 'creation_date': 1607237947, 'answer_id': 65165520}, {'owner': {'reputation': 893, 'user_id': 7460955, 'accept_rate': 56}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1615994788, 'answer_id': 66676152}, {'owner': {'reputation': 893, 'user_id': 7460955, 'accept_rate': 56}, 'down_vote_count': 1, 'up_vote_count': 1, 'is_accepted': True, 'score': 0, 'creation_date': 1621049484, 'answer_id': 67543044}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9880}"
57,7716958,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9880}"
58,14913631,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9880}"
59,10289249,"{'items': [{'owner': {'reputation': 637, 'user_id': 10289249}, 'down_vote_count': 0, 'up_vote_count': 20, 'is_accepted': False, 'score': 20, 'creation_date': 1554713894, 'answer_id': 55569651}, {'owner': {'reputation': 637, 'user_id': 10289249}, 'down_vote_count': 0, 'up_vote_count': 3, 'is_accepted': False, 'score': 3, 'creation_date': 1557991804, 'answer_id': 56163100}, {'owner': {'reputation': 637, 'user_id': 10289249}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1557991370, 'answer_id': 56162950}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9875}"
60,13572195,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9874}"
61,7905379,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9874}"
62,3131493,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9874}"
63,13316200,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9874}"
64,7096427,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9874}"
65,9621612,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9869}"
66,4909165,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9869}"
67,3055724,"{'items': [{'owner': {'reputation': 2435, 'user_id': 3055724}, 'down_vote_count': 0, 'up_vote_count': 11, 'is_accepted': False, 'score': 11, 'creation_date': 1492563866, 'answer_id': 43484566}, {'owner': {'reputation': 2435, 'user_id': 3055724}, 'down_vote_count': 0, 'up_vote_count': 3, 'is_accepted': False, 'score': 3, 'creation_date': 1521518210, 'answer_id': 49376109}, {'owner': {'reputation': 2435, 'user_id': 3055724}, 'down_vote_count': 0, 'up_vote_count': 2, 'is_accepted': True, 'score': 2, 'creation_date': 1508278803, 'answer_id': 46800098}, {'owner': {'reputation': 2435, 'user_id': 3055724}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1476761227, 'answer_id': 40099008}, {'owner': {'reputation': 2435, 'user_id': 3055724}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': True, 'score': 1, 'creation_date': 1508730521, 'answer_id': 46881674}, {'owner': {'reputation': 2435, 'user_id': 3055724}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1508901421, 'answer_id': 46923373}, {'owner': {'reputation': 2435, 'user_id': 3055724}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1511992130, 'answer_id': 47562415}, {'owner': {'reputation': 2435, 'user_id': 3055724}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1642082690, 'answer_id': 70697924}, {'owner': {'reputation': 2435, 'user_id': 3055724}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1510192948, 'answer_id': 47192707}, {'owner': {'reputation': 2435, 'user_id': 3055724}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1513313988, 'answer_id': 47826037}, {'owner': {'reputation': 2435, 'user_id': 3055724}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1615150998, 'answer_id': 66521401}, {'owner': {'reputation': 2435, 'user_id': 3055724}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1626888135, 'answer_id': 68473986}, {'owner': {'reputation': 2435, 'user_id': 3055724}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1647656164, 'answer_id': 71534885}, {'owner': {'reputation': 2435, 'user_id': 3055724}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1651257158, 'answer_id': 72062335}, {'owner': {'reputation': 2435, 'user_id': 3055724}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1678878951, 'answer_id': 75743967}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9869}"
68,8859758,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9869}"
69,19167343,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9869}"
70,19746925,"{'items': [{'owner': {'reputation': 11, 'user_id': 19746925}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1660583071, 'answer_id': 73364210}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9864}"
71,1120370,"{'items': [{'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 0, 'up_vote_count': 98, 'is_accepted': False, 'score': 98, 'creation_date': 1457045498, 'answer_id': 35784666}, {'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 0, 'up_vote_count': 81, 'is_accepted': False, 'score': 81, 'creation_date': 1456245787, 'answer_id': 35583219}, {'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 0, 'up_vote_count': 18, 'is_accepted': False, 'score': 18, 'creation_date': 1422381212, 'answer_id': 28176867}, {'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 0, 'up_vote_count': 4, 'is_accepted': False, 'score': 4, 'creation_date': 1613084189, 'answer_id': 66164189}, {'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 0, 'up_vote_count': 3, 'is_accepted': True, 'score': 3, 'creation_date': 1407505619, 'answer_id': 25205016}, {'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 0, 'up_vote_count': 2, 'is_accepted': True, 'score': 2, 'creation_date': 1378162434, 'answer_id': 18581786}, {'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 0, 'up_vote_count': 2, 'is_accepted': False, 'score': 2, 'creation_date': 1576971142, 'answer_id': 59440610}, {'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 0, 'up_vote_count': 2, 'is_accepted': True, 'score': 2, 'creation_date': 1563293458, 'answer_id': 57061507}, {'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': True, 'score': 1, 'creation_date': 1408643803, 'answer_id': 25432931}, {'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1523471115, 'answer_id': 49782078}, {'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1559519765, 'answer_id': 56419814}, {'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1501620914, 'answer_id': 45447559}, {'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1546993054, 'answer_id': 54101609}, {'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1644779714, 'answer_id': 71104041}, {'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': True, 'score': 1, 'creation_date': 1579979888, 'answer_id': 59912622}, {'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1425430311, 'answer_id': 28844874}, {'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 1, 'up_vote_count': 1, 'is_accepted': False, 'score': 0, 'creation_date': 1552853344, 'answer_id': 55211405}, {'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1462398574, 'answer_id': 37038666}, {'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1593987655, 'answer_id': 62746954}, {'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1634761910, 'answer_id': 69652678}, {'owner': {'reputation': 16484, 'user_id': 1120370, 'accept_rate': 72}, 'down_vote_count': 2, 'up_vote_count': 0, 'is_accepted': False, 'score': -2, 'creation_date': 1426525543, 'answer_id': 29082783}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9864}"
72,2984051,"{'items': [{'owner': {'reputation': 2237, 'user_id': 2984051, 'accept_rate': 83}, 'down_vote_count': 0, 'up_vote_count': 6, 'is_accepted': True, 'score': 6, 'creation_date': 1506886717, 'answer_id': 46516178}, {'owner': {'reputation': 2237, 'user_id': 2984051, 'accept_rate': 83}, 'down_vote_count': 0, 'up_vote_count': 5, 'is_accepted': False, 'score': 5, 'creation_date': 1402317763, 'answer_id': 24120579}, {'owner': {'reputation': 2237, 'user_id': 2984051, 'accept_rate': 83}, 'down_vote_count': 0, 'up_vote_count': 3, 'is_accepted': False, 'score': 3, 'creation_date': 1455205829, 'answer_id': 35343878}, {'owner': {'reputation': 2237, 'user_id': 2984051, 'accept_rate': 83}, 'down_vote_count': 0, 'up_vote_count': 3, 'is_accepted': True, 'score': 3, 'creation_date': 1499052967, 'answer_id': 44877435}, {'owner': {'reputation': 2237, 'user_id': 2984051, 'accept_rate': 83}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': True, 'score': 1, 'creation_date': 1458745863, 'answer_id': 36181880}, {'owner': {'reputation': 2237, 'user_id': 2984051, 'accept_rate': 83}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1571858353, 'answer_id': 58529672}, {'owner': {'reputation': 2237, 'user_id': 2984051, 'accept_rate': 83}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': True, 'score': 1, 'creation_date': 1499875594, 'answer_id': 45062756}, {'owner': {'reputation': 2237, 'user_id': 2984051, 'accept_rate': 83}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1384445065, 'answer_id': 19982470}, {'owner': {'reputation': 2237, 'user_id': 2984051, 'accept_rate': 83}, 'down_vote_count': 1, 'up_vote_count': 1, 'is_accepted': False, 'score': 0, 'creation_date': 1493167810, 'answer_id': 43623203}, {'owner': {'reputation': 2237, 'user_id': 2984051, 'accept_rate': 83}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1499788769, 'answer_id': 45039427}, {'owner': {'reputation': 2237, 'user_id': 2984051, 'accept_rate': 83}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1505767296, 'answer_id': 46287881}, {'owner': {'reputation': 2237, 'user_id': 2984051, 'accept_rate': 83}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1523385858, 'answer_id': 49760887}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9864}"
73,8083568,"{'items': [{'owner': {'reputation': 83, 'user_id': 8083568}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': True, 'score': 1, 'creation_date': 1526104972, 'answer_id': 50303347}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9864}"
74,7483509,"{'items': [{'owner': {'reputation': 1047, 'user_id': 7483509, 'accept_rate': 20}, 'down_vote_count': 0, 'up_vote_count': 3, 'is_accepted': False, 'score': 3, 'creation_date': 1563207619, 'answer_id': 57043714}, {'owner': {'reputation': 1047, 'user_id': 7483509, 'accept_rate': 20}, 'down_vote_count': 0, 'up_vote_count': 3, 'is_accepted': False, 'score': 3, 'creation_date': 1582384332, 'answer_id': 60353557}, {'owner': {'reputation': 1047, 'user_id': 7483509, 'accept_rate': 20}, 'down_vote_count': 0, 'up_vote_count': 3, 'is_accepted': False, 'score': 3, 'creation_date': 1605006151, 'answer_id': 64767657}, {'owner': {'reputation': 1047, 'user_id': 7483509, 'accept_rate': 20}, 'down_vote_count': 0, 'up_vote_count': 2, 'is_accepted': False, 'score': 2, 'creation_date': 1562071680, 'answer_id': 56852864}, {'owner': {'reputation': 1047, 'user_id': 7483509, 'accept_rate': 20}, 'down_vote_count': 0, 'up_vote_count': 2, 'is_accepted': True, 'score': 2, 'creation_date': 1582890164, 'answer_id': 60451015}, {'owner': {'reputation': 1047, 'user_id': 7483509, 'accept_rate': 20}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1561736439, 'answer_id': 56809717}, {'owner': {'reputation': 1047, 'user_id': 7483509, 'accept_rate': 20}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1562063052, 'answer_id': 56850340}, {'owner': {'reputation': 1047, 'user_id': 7483509, 'accept_rate': 20}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': True, 'score': 1, 'creation_date': 1573579497, 'answer_id': 58823730}, {'owner': {'reputation': 1047, 'user_id': 7483509, 'accept_rate': 20}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': True, 'score': 1, 'creation_date': 1576689608, 'answer_id': 59397178}, {'owner': {'reputation': 1047, 'user_id': 7483509, 'accept_rate': 20}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1561999273, 'answer_id': 56839335}, {'owner': {'reputation': 1047, 'user_id': 7483509, 'accept_rate': 20}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1562576898, 'answer_id': 56931633}, {'owner': {'reputation': 1047, 'user_id': 7483509, 'accept_rate': 20}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1562579599, 'answer_id': 56932400}, {'owner': {'reputation': 1047, 'user_id': 7483509, 'accept_rate': 20}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1562664308, 'answer_id': 56949379}, {'owner': {'reputation': 1047, 'user_id': 7483509, 'accept_rate': 20}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1562939445, 'answer_id': 57008352}, {'owner': {'reputation': 1047, 'user_id': 7483509, 'accept_rate': 20}, 'down_vote_count': 1, 'up_vote_count': 1, 'is_accepted': False, 'score': 0, 'creation_date': 1563200933, 'answer_id': 57041921}, {'owner': {'reputation': 1047, 'user_id': 7483509, 'accept_rate': 20}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1572886367, 'answer_id': 58697848}, {'owner': {'reputation': 1047, 'user_id': 7483509, 'accept_rate': 20}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1678726714, 'answer_id': 75724811}, {'owner': {'reputation': 1047, 'user_id': 7483509, 'accept_rate': 20}, 'down_vote_count': 1, 'up_vote_count': 0, 'is_accepted': False, 'score': -1, 'creation_date': 1572861574, 'answer_id': 58690993}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9864}"
75,2426998,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9859}"
76,9973879,"{'items': [{'owner': {'reputation': 1769, 'user_id': 9973879}, 'down_vote_count': 0, 'up_vote_count': 6, 'is_accepted': True, 'score': 6, 'creation_date': 1587381234, 'answer_id': 61321110}, {'owner': {'reputation': 1769, 'user_id': 9973879}, 'down_vote_count': 0, 'up_vote_count': 3, 'is_accepted': False, 'score': 3, 'creation_date': 1632241054, 'answer_id': 69272244}, {'owner': {'reputation': 1769, 'user_id': 9973879}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': True, 'score': 1, 'creation_date': 1551285357, 'answer_id': 54910257}, {'owner': {'reputation': 1769, 'user_id': 9973879}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1531999457, 'answer_id': 51421423}, {'owner': {'reputation': 1769, 'user_id': 9973879}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1580286133, 'answer_id': 59963018}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9859}"
77,6430839,"{'items': [{'owner': {'reputation': 1576, 'user_id': 6430839, 'accept_rate': 100}, 'down_vote_count': 0, 'up_vote_count': 11, 'is_accepted': False, 'score': 11, 'creation_date': 1586261650, 'answer_id': 61079810}, {'owner': {'reputation': 1576, 'user_id': 6430839, 'accept_rate': 100}, 'down_vote_count': 0, 'up_vote_count': 3, 'is_accepted': False, 'score': 3, 'creation_date': 1590578642, 'answer_id': 62041929}, {'owner': {'reputation': 1576, 'user_id': 6430839, 'accept_rate': 100}, 'down_vote_count': 0, 'up_vote_count': 2, 'is_accepted': False, 'score': 2, 'creation_date': 1631371307, 'answer_id': 69143996}, {'owner': {'reputation': 1576, 'user_id': 6430839, 'accept_rate': 100}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1477132547, 'answer_id': 40191123}, {'owner': {'reputation': 1576, 'user_id': 6430839, 'accept_rate': 100}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': True, 'score': 1, 'creation_date': 1575060991, 'answer_id': 59110881}, {'owner': {'reputation': 1576, 'user_id': 6430839, 'accept_rate': 100}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': True, 'score': 1, 'creation_date': 1576678404, 'answer_id': 59393912}, {'owner': {'reputation': 1576, 'user_id': 6430839, 'accept_rate': 100}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1668152505, 'answer_id': 74399377}, {'owner': {'reputation': 1576, 'user_id': 6430839, 'accept_rate': 100}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1569750664, 'answer_id': 58154113}, {'owner': {'reputation': 1576, 'user_id': 6430839, 'accept_rate': 100}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1586102623, 'answer_id': 61045429}, {'owner': {'reputation': 1576, 'user_id': 6430839, 'accept_rate': 100}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1587557595, 'answer_id': 61364843}, {'owner': {'reputation': 1576, 'user_id': 6430839, 'accept_rate': 100}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1612261724, 'answer_id': 66007866}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9859}"
78,13402234,"{'items': [{'owner': {'reputation': 18, 'user_id': 13402234}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1620760276, 'answer_id': 67492979}, {'owner': {'reputation': 18, 'user_id': 13402234}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1622001619, 'answer_id': 67698342}, {'owner': {'reputation': 18, 'user_id': 13402234}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1622057481, 'answer_id': 67711557}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9859}"
79,10432635,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9859}"
80,15822972,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9854}"
81,8161411,"{'items': [{'owner': {'reputation': 318, 'user_id': 8161411}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1610024444, 'answer_id': 65612862}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9854}"
82,3926152,"{'items': [{'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 3, 'is_accepted': True, 'score': 3, 'creation_date': 1609741725, 'answer_id': 65558518}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 2, 'is_accepted': True, 'score': 2, 'creation_date': 1612851951, 'answer_id': 66113975}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 2, 'is_accepted': True, 'score': 2, 'creation_date': 1609811683, 'answer_id': 65572209}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': True, 'score': 1, 'creation_date': 1613544358, 'answer_id': 66236943}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 1, 'up_vote_count': 2, 'is_accepted': True, 'score': 1, 'creation_date': 1612926866, 'answer_id': 66130409}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': True, 'score': 1, 'creation_date': 1609123596, 'answer_id': 65472471}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': False, 'score': 1, 'creation_date': 1609563547, 'answer_id': 65536141}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': True, 'score': 1, 'creation_date': 1609959415, 'answer_id': 65601777}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 1, 'is_accepted': True, 'score': 1, 'creation_date': 1609800407, 'answer_id': 65570874}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1615441585, 'answer_id': 66577096}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1615521778, 'answer_id': 66594031}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1615264985, 'answer_id': 66540926}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1614483579, 'answer_id': 66405595}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1614494901, 'answer_id': 66406543}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1612941669, 'answer_id': 66132464}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1612424480, 'answer_id': 66041240}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1611805231, 'answer_id': 65930728}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1611209857, 'answer_id': 65822071}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1611026516, 'answer_id': 65785060}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1611028075, 'answer_id': 65785222}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1610520388, 'answer_id': 65696911}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1610520796, 'answer_id': 65696991}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1609911517, 'answer_id': 65590741}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1609733179, 'answer_id': 65557559}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1609660765, 'answer_id': 65547742}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1609559481, 'answer_id': 65535869}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': True, 'score': 0, 'creation_date': 1609389016, 'answer_id': 65516661}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1609222517, 'answer_id': 65488074}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 1, 'up_vote_count': 1, 'is_accepted': False, 'score': 0, 'creation_date': 1609224307, 'answer_id': 65488324}, {'owner': {'reputation': 1030, 'user_id': 3926152}, 'down_vote_count': 0, 'up_vote_count': 0, 'is_accepted': False, 'score': 0, 'creation_date': 1609223942, 'answer_id': 65488270}], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9854}"
83,12920968,"{'items': [], 'has_more': False, 'quota_max': 10000, 'quota_remaining': 9854}"
